"Date Inserted","Reporting Date","Sale Month","Store","Artist","Title","ISRC","UPC","Quantity","Team Percentage","Source Type","Country of Sale","Songwriter Royalties Withheld (USD)","Earnings (USD)","Recoup (USD)"
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Country Anthem (Travel Anthem with Southern Rally Energy)","QT6FY2597920","199942850061","8","100","Song","BD","0.00000","0.000537717529",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","29","100","Song","US","0.00000","0.033999572942",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","8","100","Song","US","0.00000","0.009149705257",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","3","100","Song","NP","0.00000","0.000162011307",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","0","100","Song","MX","0.00000","0.008004158636",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","29","100","Song","IN","0.00000","0.005041551866",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","2","100","Song","IN","0.00000","0.000130142417",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","1","100","Song","ID","0.00000","0.000165211530",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","1","100","Song","ID","0.00000","0.000042302952",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","1","100","Song","GB","0.00000","0.002899402358",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","48","100","Song","BD","0.00000","0.008570198142",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","3","100","Song","BD","0.00000","0.000266285252",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone 2015 Late Trap v3","QT6FK2548234","199944510901","8","100","Song","US","0.00000","0.009149705257",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone 2015 Late Trap v3","QT6FK2548234","199944510901","2","100","Song","IN","0.00000","0.000130142417",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone 2015 Late Trap v3","QT6FK2548234","199944510901","1","100","Song","ID","0.00000","0.000042302952",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone 2015 Late Trap v3","QT6FK2548234","199944510901","3","100","Song","BD","0.00000","0.000266285252",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Early Classic Trap v2","QT6FK2548233","199944510901","8","100","Song","US","0.00000","0.009149705257",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Early Classic Trap v2","QT6FK2548233","199944510901","2","100","Song","IN","0.00000","0.000130142417",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Early Classic Trap v2","QT6FK2548233","199944510901","1","100","Song","ID","0.00000","0.000042302952",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Early Classic Trap v2","QT6FK2548233","199944510901","3","100","Song","BD","0.00000","0.000266285252",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone v1 (TX Country Rap Version)","QT6FK2550455","199944510925","1","100","Song","ID","0.00000","0.000042302952",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","10","100","Song","US","0.00000","0.014164394210",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","10","100","Song","US","0.00000","0.014164394210",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","10","100","Song","US","0.00000","0.014164394210",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally LONE STAR NIGHT RIDING","QT6G72590258","199939291976","10","100","Song","US","0.00000","0.014164394210",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE STRAND (NIGHT) + FRIDAY RIDE","QT6G72590257","199939291976","10","100","Song","US","0.00000","0.014164394210",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET MEET UP (7 DAYS CITGO) v6","QT6G72590256","199939291976","10","100","Song","US","0.00000","0.014164394210",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET -MEET UP at 7 DAYS CITGO v3","QT6G72590255","199939291976","10","100","Song","US","0.00000","0.014164394210",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v1","QT6G72590254","199939291976","10","100","Song","US","0.00000","0.014164394210",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v2","QT6G72590253","199939291976","10","100","Song","US","0.00000","0.014164394210",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally SEAWALL BLVD v2","QT6G72590252","199939291976","10","100","Song","US","0.00000","0.014164394210",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","10","100","Song","US","0.00000","0.014164394210",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","LONE STAR RALLY DAY 1 Hip Hop Indie","QT6FY2597922","199942850061","4","100","Song","US","0.00000","0.004262369320",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","4","100","Song","US","0.00000","0.004262369320",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Country Anthem (Travel Anthem with Southern Rally Energy)","QT6FY2597920","199942850061","4","100","Song","US","0.00000","0.004262369320",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","2","100","Song","US","0.00000","0.006393553969",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","1","100","Song","US","0.00000","0.000799194248",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone 2015 Late Trap v3","QT6FK2548234","199944510901","1","100","Song","US","0.00000","0.000799194248",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Early Classic Trap v2","QT6FK2548233","199944510901","1","100","Song","US","0.00000","0.000799194248",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone v1 (TX Country Rap Version)","QT6FK2550455","199944510925","1","100","Song","US","0.00000","0.000799194248",
"2026-02-24","2026-02-24","2026-01","YouTube (Ads)","T. Work/The Workman Experience","Backstage to the Future (Remastered)","QZDA72602966","821530026762","0","100","Song","US","0.00000","0.003652154895",
"2026-02-24","2026-02-24","2026-01","YouTube (Ads)","T. Work/The Workman Experience","Lone Star Rally Saturday Night HR Party","QZFZ32678230","199934966992","1","100","Song","US","0.00000","0.007958505450",
"2026-02-24","2026-02-24","2026-01","YouTube (Ads)","T. Work/The Workman Experience","Lone Star Rally SATURDAY NIGHT PARTY v1","QZFZ32678229","199934966992","1","100","Song","CA","0.00000","0.003303005527",
"2026-02-24","2026-02-24","2026-01","YouTube (Ads)","T. Work/The Workman Experience","Lone Star Rally SATURDAY NIGHT Closing Out the Night v4","QZFZ32678227","199934966992","1","100","Song","ID","0.00000","0.000140709820",
"2026-02-24","2026-02-24","2026-01","YouTube (Ads)","T. Work/The Workman Experience","Lone Star Rally Closing Out the Night v14","QZFZ32678225","199934966992","1","100","Song","US","0.00000","0.005350648439",
"2026-02-24","2026-02-24","2026-01","YouTube (Ads)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","1","100","Song","US","0.00000","0.007180401143",
"2026-02-24","2026-02-24","2026-01","YouTube (Ads)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","1","100","Song","CA","0.00000","0.000719825238",
"2026-02-20","2026-02-20","2025-12","Amazon Prime (Streaming)","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","1","100","Song","CA","0.00000","0.003123312417",
"2026-02-20","2026-02-20","2025-12","Amazon Prime (Streaming)","T. Work/The Workman Experience","Lone Star Rally THE SET -MEET UP at 7 DAYS CITGO v3","QT6G72590255","199939291976","1","100","Song","US","0.00000","0.004275127570",
"2026-02-20","2026-02-20","2025-12","Amazon Prime (Streaming)","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","5","100","Song","US","0.00000","0.021375637853",
"2026-02-20","2026-02-20","2025-12","Amazon Prime (Streaming)","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","1","100","Song","DE","0.00000","0.004390642056",
"2026-02-19","2026-02-19","2025-12","TikTok (Social Media Pack)","T. Work/The Workman Experience","24 Hours In The Zone TX Rap v5","QT6FK2548236","199944510901","1","100","Song","UA","0.00000","0.000729779718",
"2026-02-19","2026-02-19","2025-12","TikTok","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","1","100","Song","TH","0.00000","0.000912224647",
"2026-02-19","2026-02-19","2025-12","TikTok","T. Work/The Workman Experience","Lone Star Rally THE SET -MEET UP at 7 DAYS CITGO v3","QT6G72590255","199939291976","1","100","Song","SG","0.00000","0.000912224647",
"2026-02-19","2026-02-19","2025-12","TikTok","T. Work/The Workman Experience","LONE STAR RALLY DAY 1 Hip Hop Indie","QT6FY2597922","199942850061","1","100","Song","MX","0.00000","0.000912224647",
"2026-02-19","2026-02-19","2025-12","TikTok","T. Work/The Workman Experience","Lone Star Rally Country Anthem (Travel Anthem with Southern Rally Energy)","QT6FY2597920","199942850061","1","100","Song","GH","0.00000","0.000912224647",
"2026-02-19","2026-02-19","2025-12","TikTok","T. Work/The Workman Experience","24 Hours In The Zone Drill v6","QT6FK2548237","199944510901","1","100","Song","CR","0.00000","0.000912224647",
"2026-02-19","2026-02-19","2025-12","TikTok","T. Work/The Workman Experience","24 Hours In The Zone TX Rap v5","QT6FK2548236","199944510901","1","100","Song","UA","0.00000","0.000912224647",
"2026-02-19","2026-02-19","2025-12","TikTok","T. Work/The Workman Experience","24 Hours In The Zone 2015 Late Trap v3","QT6FK2548234","199944510901","1","100","Song","KZ","0.00000","0.000912224647",
"2026-02-19","2026-02-19","2025-12","TikTok","T. Work/The Workman Experience","24 Hours In The Zone Early Classic Trap v2","QT6FK2548233","199944510901","2","100","Song","US","0.00000","0.001824449197",
"2026-02-06","2026-02-06","2025-12","Tidal","T. Work/The Workman Experience","24 Hours In The Zone Drill v6","QT6FK2548237","199944510901","1","100","Song","US","0.00000","0.012372396544",
"2026-02-06","2026-02-06","2025-12","Tidal","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","9","100","Song","US","0.00000","0.111351568797",
"2026-01-27","2026-01-27","2025-12","YouTube (Red) - Composition","T. Work/The Workman Experience","LONE STAR RALLY DAY 1 Hip Hop Indie","QT6FY2597922","199942850061","13","100","Song","US","0.00000","0.009635979557",
"2026-01-27","2026-01-27","2025-12","YouTube (Red) - Composition","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","13","100","Song","US","0.00000","0.009635979557",
"2026-01-27","2026-01-27","2025-12","YouTube (Red) - Composition","T. Work/The Workman Experience","Lone Star Rally Country Anthem (Travel Anthem with Southern Rally Energy)","QT6FY2597920","199942850061","13","100","Song","US","0.00000","0.009635979557",
"2026-01-27","2026-01-27","2025-12","YouTube (Red) - Composition","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","6","100","Song","US","0.00000","0.004028705454",
"2026-01-27","2026-01-27","2025-12","YouTube (Red) - Composition","T. Work/The Workman Experience","24 Hours In The Zone 2015 Late Trap v3","QT6FK2548234","199944510901","6","100","Song","US","0.00000","0.004028705454",
"2026-01-27","2026-01-27","2025-12","YouTube (Red) - Composition","T. Work/The Workman Experience","24 Hours In The Zone Early Classic Trap v2","QT6FK2548233","199944510901","6","100","Song","US","0.00000","0.004028705454",
"2026-01-27","2026-01-27","2025-12","YouTube (Red) - Composition","T. Work/The Workman Experience","24 Hours In The Zone v1 (TX Country Rap Version)","QT6FK2550455","199944510925","6","100","Song","US","0.00000","0.004028705454",
"2026-01-26","2026-01-26","2025-12","YouTube (Ads)","T. Work/The Workman Experience","LONE STAR RALLY DAY 1 Hip Hop Indie","QT6FY2597922","199942850061","1","100","Song","US","0.00000","0.002478791750",
"2026-01-26","2026-01-26","2025-12","YouTube (Ads)","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","1","100","Song","CA","0.00000","0.006191202531",
"2026-01-26","2026-01-26","2025-12","YouTube (Ads)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","1","100","Song","US","0.00000","0.004247556711",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","0","100","Song","VN","0.00000","0.000637243546",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","8","100","Song","US","0.00000","0.018318651171",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","2","100","Song","PK","0.00000","0.000034624393",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","0","100","Song","PH","0.00000","0.000951317201",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","0","100","Song","IN","0.00000","0.013417965996",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","1","100","Song","ID","0.00000","0.005914102393",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","6","100","Song","BD","0.00000","0.006412741695",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","0","100","Song","VN","0.00000","0.000637243546",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","8","100","Song","US","0.00000","0.018318651171",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","2","100","Song","PK","0.00000","0.000034624393",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","0","100","Song","PH","0.00000","0.000951317201",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","0","100","Song","IN","0.00000","0.013417965996",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","1","100","Song","ID","0.00000","0.005914102393",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","6","100","Song","BD","0.00000","0.006412741695",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","0","100","Song","VN","0.00000","0.000637243546",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","8","100","Song","US","0.00000","0.018318651171",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","2","100","Song","PK","0.00000","0.000034624393",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","0","100","Song","PH","0.00000","0.000951317201",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","0","100","Song","IN","0.00000","0.013417965996",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","1","100","Song","ID","0.00000","0.005914102393",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","6","100","Song","BD","0.00000","0.006412741695",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally LONE STAR NIGHT RIDING","QT6G72590258","199939291976","0","100","Song","VN","0.00000","0.000637243546",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally LONE STAR NIGHT RIDING","QT6G72590258","199939291976","8","100","Song","US","0.00000","0.018318651171",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally LONE STAR NIGHT RIDING","QT6G72590258","199939291976","2","100","Song","PK","0.00000","0.000034624393",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally LONE STAR NIGHT RIDING","QT6G72590258","199939291976","0","100","Song","PH","0.00000","0.000951317201",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally LONE STAR NIGHT RIDING","QT6G72590258","199939291976","0","100","Song","IN","0.00000","0.013417965996",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally LONE STAR NIGHT RIDING","QT6G72590258","199939291976","1","100","Song","ID","0.00000","0.005914102393",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally LONE STAR NIGHT RIDING","QT6G72590258","199939291976","6","100","Song","BD","0.00000","0.006412741695",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE STRAND (NIGHT) + FRIDAY RIDE","QT6G72590257","199939291976","0","100","Song","VN","0.00000","0.000637243546",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE STRAND (NIGHT) + FRIDAY RIDE","QT6G72590257","199939291976","8","100","Song","US","0.00000","0.018318651171",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE STRAND (NIGHT) + FRIDAY RIDE","QT6G72590257","199939291976","2","100","Song","PK","0.00000","0.000034624393",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE STRAND (NIGHT) + FRIDAY RIDE","QT6G72590257","199939291976","0","100","Song","PH","0.00000","0.000951317201",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE STRAND (NIGHT) + FRIDAY RIDE","QT6G72590257","199939291976","0","100","Song","IN","0.00000","0.013417965996",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE STRAND (NIGHT) + FRIDAY RIDE","QT6G72590257","199939291976","1","100","Song","ID","0.00000","0.005914102393",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE STRAND (NIGHT) + FRIDAY RIDE","QT6G72590257","199939291976","6","100","Song","BD","0.00000","0.006412741695",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET MEET UP (7 DAYS CITGO) v6","QT6G72590256","199939291976","0","100","Song","VN","0.00000","0.000637243546",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET MEET UP (7 DAYS CITGO) v6","QT6G72590256","199939291976","8","100","Song","US","0.00000","0.018318651171",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET MEET UP (7 DAYS CITGO) v6","QT6G72590256","199939291976","2","100","Song","PK","0.00000","0.000034624393",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET MEET UP (7 DAYS CITGO) v6","QT6G72590256","199939291976","0","100","Song","PH","0.00000","0.000951317201",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET MEET UP (7 DAYS CITGO) v6","QT6G72590256","199939291976","0","100","Song","IN","0.00000","0.013417965996",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET MEET UP (7 DAYS CITGO) v6","QT6G72590256","199939291976","1","100","Song","ID","0.00000","0.005914102393",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET MEET UP (7 DAYS CITGO) v6","QT6G72590256","199939291976","6","100","Song","BD","0.00000","0.006412741695",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET -MEET UP at 7 DAYS CITGO v3","QT6G72590255","199939291976","0","100","Song","VN","0.00000","0.000637243546",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET -MEET UP at 7 DAYS CITGO v3","QT6G72590255","199939291976","8","100","Song","US","0.00000","0.018318651171",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET -MEET UP at 7 DAYS CITGO v3","QT6G72590255","199939291976","2","100","Song","PK","0.00000","0.000034624393",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET -MEET UP at 7 DAYS CITGO v3","QT6G72590255","199939291976","0","100","Song","PH","0.00000","0.000951317201",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET -MEET UP at 7 DAYS CITGO v3","QT6G72590255","199939291976","0","100","Song","IN","0.00000","0.013417965996",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET -MEET UP at 7 DAYS CITGO v3","QT6G72590255","199939291976","1","100","Song","ID","0.00000","0.005914102393",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET -MEET UP at 7 DAYS CITGO v3","QT6G72590255","199939291976","6","100","Song","BD","0.00000","0.006412741695",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v1","QT6G72590254","199939291976","0","100","Song","VN","0.00000","0.000637243546",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v1","QT6G72590254","199939291976","8","100","Song","US","0.00000","0.018318651171",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v1","QT6G72590254","199939291976","2","100","Song","PK","0.00000","0.000034624393",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v1","QT6G72590254","199939291976","0","100","Song","PH","0.00000","0.000951317201",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v1","QT6G72590254","199939291976","0","100","Song","IN","0.00000","0.013417965996",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v1","QT6G72590254","199939291976","1","100","Song","ID","0.00000","0.005914102393",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v1","QT6G72590254","199939291976","6","100","Song","BD","0.00000","0.006412741695",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v2","QT6G72590253","199939291976","0","100","Song","VN","0.00000","0.000637243546",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v2","QT6G72590253","199939291976","8","100","Song","US","0.00000","0.018318651171",
